GeneID	GSM4314620	GSM4314621	GSM4314622	GSM4314623	GSM4314624	GSM4314625
5690	9501	11600	10355	12110	9830	10371
105378646	1	0	0	0	0	0
127703	1212	1520	1404	1390	1178	1145
63967	3208	3999	3375	4401	3628	3662
192670	588	730	652	774	697	707
26523	3868	4800	4303	5781	4822	4671
192669	1356	1631	1410	1914	1464	1549
105378647	0	0	1	0	0	0
27285	3	5	0	4	1	4
54936	1441	1763	1571	2470	2008	2113
1296	119	181	167	234	253	286
27095	1896	2387	2126	2783	2020	2217
55700	11167	14467	11953	13580	11166	11886
9967	11227	13659	12683	12879	10197	10390
79729	188	221	173	163	115	137
55194	727	906	761	1302	1148	1148
83931	3514	4323	3937	4282	3427	3610
84967	1348	1671	1614	1878	1530	1569
127700	174	200	201	281	240	230
109616970	2	0	0	2	2	2
107984940	8	2	3	10	4	4
64960	2637	3434	3049	4006	3256	3350
1441	1	1	1	3	1	4
107984941	0	0	0	0	0	0
105378648	0	0	0	0	0	0
2899	4	1	1	2	0	0
100422898	0	0	0	0	0	0
107984942	0	0	0	0	0	1
728431	77	109	66	108	90	66
80149	124	146	127	198	174	184
102465438	0	0	0	3	2	1
64769	1918	2220	2027	2458	1817	1859
100847010	4	5	2	4	5	0
105378649	101	103	109	124	84	93
79753	1198	1401	1341	1455	1185	1217
7802	58	69	55	76	56	53
29889	6066	7747	6989	7967	6518	6505
284654	1	1	0	0	0	0
54955	1058	1310	1166	1439	1244	1222
55143	2772	3546	3105	3907	3120	3301
284656	0	1	0	0	1	0
105378650	0	0	0	0	0	0
149175	1308	1637	1448	1860	1553	1637
79693	2286	2780	2407	3043	2466	3052
127687	1963	2378	1996	2631	2089	2631
4520	1413	1746	1472	2015	1627	1615
3633	915	1084	996	1173	936	976
105378651	53	65	72	85	78	77
10946	10052	12457	11023	13860	10785	11021
2275	670	850	704	917	747	799
51118	3443	4387	3824	4923	3747	4030
5453	34	54	47	49	35	51
107985103	9	9	5	8	8	11
105378653	5	6	5	7	3	0
100500801	0	0	0	0	0	0
105378655	0	0	0	0	0	0
105378654	0	0	0	0	0	0
339442	0	0	0	0	0	0
105378657	0	0	0	0	0	0
107984943	0	0	0	0	0	0
105378656	0	0	0	0	0	0
105378658	0	0	0	0	0	0
105378660	0	0	0	0	0	0
64121	1237	1539	1391	1760	1453	1378
100527950	690	875	776	956	772	797
26292	686	869	770	950	768	792
105378663	3	4	4	3	3	2
81025	5	5	5	7	5	5
54933	21	25	19	79	63	72
105378662	10	10	10	26	24	20
79647	4171	5004	4456	4660	3837	3761
4725	6210	8339	7386	8211	6553	6978
23499	7303	9037	8180	9949	8648	7127
643314	1505	1804	1716	2268	1887	1601
105378950	0	0	0	0	1	1
353500	163	231	197	314	280	280
192217	107	158	118	101	78	99
728448	62	68	65	108	81	83
8761	13162	16303	13747	17123	13631	14817
101929516	1938	2498	2204	2691	2095	2123
677834	10	18	11	7	10	10
26508	1	0	0	0	0	0
84618	52	60	62	58	46	44
51440	134	152	141	173	161	133
10450	2957	3680	3218	4405	3802	3922
656	1130	1294	1029	1885	1553	1747
64064	68	104	80	132	110	112
105378666	3	1	3	4	1	1
101929536	6	7	1	7	7	11
105378951	7	13	8	18	12	17
107985740	9	1	2	6	6	3
105378665	2	0	1	2	3	1
105378667	1	1	1	1	0	0
54802	1086	1342	1229	1440	1176	1189
4610	52	64	54	64	59	71
105378668	4	3	6	8	4	6
84879	666	778	741	875	680	742
105378669	3	3	3	3	7	2
10487	14022	17691	15943	18324	14558	15010
5538	9842	12313	11211	13979	10955	10914
105378671	1	3	3	0	0	0
6018	1450	1757	1677	1753	1395	1419
127391	1	0	0	0	0	0
10269	3882	4824	4253	4726	3326	3603
1298	375	506	420	562	508	588
107984945	0	1	0	0	0	0
64744	2295	2742	2528	3561	2813	3028
65243	519	647	605	770	575	605
339559	241	285	301	336	287	315
105378672	20	27	38	48	27	31
64789	355	392	364	431	368	378
127396	135	229	212	251	206	219
105378673	0	0	0	0	0	0
9783	82	90	82	100	71	88
105378675	3	2	3	3	1	3
105378674	0	0	0	0	0	0
100130557	246	300	270	342	259	264
4802	2126	2789	2457	3078	2254	2376
407034	0	0	0	0	0	0
407031	0	0	0	1	0	0
9132	29	23	25	33	16	13
105378676	3	6	6	3	4	7
163732	1893	2300	1641	1429	1291	1554
1503	6219	7524	6739	8755	6832	7156
100507178	188	170	165	195	160	160
200172	66	61	66	73	60	54
22955	1413	1760	1611	1904	1571	1538
100132074	55	77	53	72	72	79
101929901	2	3	0	0	2	1
105378678	1	1	1	1	0	2
1907	0	5	0	0	0	3
59269	4519	5761	5137	5679	4596	4331
2981	0	0	0	0	0	0
2980	0	0	0	0	0	0
22887	3622	4487	3711	4561	3536	3713
284716	80	109	86	15	10	9
84217	7	12	8	6	1	9
728621	159	182	165	189	165	176
79717	806	978	841	1094	940	937
10465	2338	2959	2605	2781	2180	2295
4904	77405	97042	79975	87219	71671	74935
149461	3	1	0	0	2	2
64175	2948	3669	3176	3584	2967	3059
79078	350	499	413	442	340	366
105378683	2	7	6	10	6	6
100129924	3	3	5	4	2	5
107984946	3	1	2	1	0	3
374969	300	357	335	354	279	300
114625	374	460	401	456	378	388
51058	410	504	417	631	529	528
339539	1	0	0	1	1	1
6513	7225	9268	8284	7297	5974	6196
440584	35	11	15	11	10	11
440585	2	0	2	2	0	2
10969	8650	11025	9888	10045	8001	7909
102465439	1	3	2	3	5	2
149465	26	31	21	22	20	15
105378685	3	5	3	1	2	1
128218	0	0	0	0	1	2
149466	0	0	1	0	0	1
7075	3	3	5	23	20	22
4352	7	16	12	15	9	9
105378687	39	42	47	38	42	41
991	11071	13720	11971	12452	10058	10741
64834	3070	3880	3507	4564	3453	3626
102466723	1	2	0	1	5	2
112268225	14	14	6	13	12	14
112950	1891	2370	2100	2799	2236	2439
107984947	269	327	298	429	336	360
23334	2114	2507	2183	3029	2726	2482
100873952	54	82	59	91	100	67
102465440	1	1	1	3	2	1
81888	813	986	789	978	811	837
5792	21390	26350	22696	20104	16873	17283
9682	2593	3341	3003	3904	3169	3074
100132774	275	305	289	347	262	296
6487	432	486	441	584	448	561
101929592	3	2	2	1	2	1
102464830	0	0	0	0	0	0
9048	21	29	15	22	20	13
105378688	5	13	9	12	10	6
101929609	230	292	261	331	259	292
9670	1585	2052	1665	2480	1801	1941
1802	2487	3031	2799	3977	3220	3276
533	5039	6495	5959	6963	5376	5510
8704	3044	3720	3423	4128	3506	3665
149473	120	131	145	259	205	192
6536	515	668	592	1120	923	944
107984948	23	28	13	28	33	21
128209	32	43	37	21	20	22
105378952	0	0	0	0	0	0
55929	710	895	813	1159	956	1061
79033	2811	3412	3042	4009	3322	3389
100874278	13	15	15	18	22	11
106635545	2	1	1	0	0	0
55182	2785	3275	2743	3837	3252	3338
107984951	1	0	0	0	1	0
100847089	0	0	0	0	0	0
107984950	923	1055	919	1273	1093	1043
79639	292	414	318	562	484	473
109623472	0	0	1	2	1	2
339541	7	2	5	3	2	1
105378690	1	1	1	1	2	1
26828	1	0	0	1	0	0
26830	3	3	1	0	0	1
11004	5179	6226	5421	6890	5848	6037
109623476	6	3	7	3	5	6
6202	38604	49071	44309	53513	43997	45880
26811	137	138	168	151	103	126
94161	24	25	17	29	21	27
94162	13	16	15	13	11	18
94163	26	22	34	36	28	21
266675	10	11	4	11	4	7
1263	438	525	436	541	416	413
343521	41	41	42	50	55	50
149478	123	141	141	215	246	180
107984952	3	4	8	6	6	11
8643	16	14	14	24	16	24
8891	1471	1804	1781	2159	1626	1799
79654	1723	2292	2011	2555	2113	2134
7389	2925	3754	3503	4418	3625	3816
57643	63	33	49	58	31	40
105378691	11	16	8	14	11	7
400752	11	16	8	14	11	7
84842	220	287	237	1493	1183	1272
4595	877	1080	962	1078	962	966
114034	1302	1555	1428	1911	1445	1453
10420	241	321	287	482	385	383
126661	190	231	225	305	243	223
25974	4349	5622	5019	6144	4885	4955
5052	22708	28747	25794	30778	24161	24209
10327	1159	1460	1181	2068	1639	1716
4678	11106	14033	12497	14227	11776	11849
149483	21	20	10	13	19	12
60313	2936	3868	3367	3995	3109	3336
728963	6	5	2	4	1	3
51249	1030	1208	1163	2073	1531	1669
3652	532	664	577	837	672	716
105378693	0	1	0	0	0	0
23139	2221	2683	2228	3158	2748	2756
105378694	0	0	0	0	2	0
110117499	642	762	727	695	535	573
8503	911	1075	1021	956	730	820
101929626	14	15	13	11	5	9
10103	22	50	44	51	47	26
110117498	0	0	0	0	1	0
55624	5122	6509	5900	7714	6194	6502
541468	71	100	102	121	100	126
8438	1549	1823	1627	2209	1858	1862
10489	3968	4956	4503	5248	4184	4406
7388	14589	19398	17293	21444	17882	17827
387338	1469	1775	1683	1929	1473	1551
2166	19	21	16	15	12	25
729041	10	14	11	25	10	14
101929651	0	2	0	3	1	1
127343	61	88	78	100	101	96
105378696	0	0	1	0	0	0
100507423	103	132	123	166	114	136
148930	0	0	0	1	0	0
8569	935	1224	1025	1471	1089	1172
148932	374	489	449	665	563	552
105378697	0	1	0	3	3	1
64756	1565	1960	1621	2427	2066	2171
374973	1	1	1	0	1	4
100130197	75	86	77	108	83	87
9813	2003	2437	2280	2662	2213	2240
105378698	6	10	9	11	6	11
105378699	0	0	0	0	0	0
1580	0	0	0	0	0	0
163720	0	0	0	1	0	0
1579	0	0	0	0	0	0
260293	7	15	9	19	15	14
199974	0	0	1	1	1	3
284541	0	0	1	0	1	1
105378701	18	18	24	30	27	20
100874253	28	13	20	21	22	27
10158	4	0	0	0	1	1
6886	32	48	47	22	19	26
6491	1972	2275	2043	2362	1782	2028
51727	5807	6991	6034	7076	5366	5882
102724077	47	60	52	46	47	46
2301	2	0	0	0	0	2
84793	418	588	526	375	346	335
2306	499	600	490	482	391	434
107984953	0	0	0	1	0	0
388630	169	211	173	46	42	43
105379778	2	1	1	2	1	0
391037	1	0	1	1	0	0
200010	18	9	10	20	17	18
54558	1091	1214	1058	1410	1106	1165
84871	6	8	9	1	2	1
79656	54	88	67	22	21	21
105378706	0	0	0	0	0	0
101929721	0	0	0	0	0	0
100874313	0	0	0	0	0	0
107984954	0	0	0	0	0	0
105378708	0	0	0	0	0	0
1996	2	2	1	0	1	1
105378709	0	0	0	0	0	0
107984955	0	0	0	0	0	0
105378711	0	0	0	0	0	0
105378710	0	0	0	0	0	0
105378712	0	0	0	0	0	0
63950	2	2	0	0	1	2
105378714	0	1	0	0	0	1
11124	3409	4132	3683	4539	3982	4211
105378715	1	1	5	4	7	5
112268262	5	5	3	8	5	6
1031	2568	3186	2905	3368	2784	2906
100616189	0	0	0	0	0	0
102466656	0	0	0	0	0	0
284546	1	0	0	0	0	0
105378716	0	4	1	4	1	2
26994	2493	3202	2645	3301	2626	2687
22996	73	83	93	92	86	86
105378717	0	1	0	0	0	0
102724097	1	0	3	6	2	0
2060	2388	3125	2739	3520	2818	3073
105378720	4	6	5	14	18	20
441884	1	0	1	2	11	7
105378719	0	0	0	0	0	0
114883	3043	3708	3391	3757	2932	3017
4898	6577	8155	7276	9540	7758	7880
105378721	393	433	388	515	386	410
100313892	16	17	16	27	13	16
5865	80	80	64	43	49	58
51060	3221	4108	3709	3793	3101	3187
112970	490	623	561	654	581	587
104355143	0	2	0	0	1	1
91408	1973	2429	2118	2919	2301	2479
107984956	0	0	0	0	1	0
9372	686	808	745	1604	1294	1326
200014	2618	3396	2854	3926	3406	3517
4998	2212	2705	2372	2742	2234	2304
84950	5465	6711	6111	6365	5089	5147
23318	1932	2311	2061	2651	2184	2207
105378723	2	2	2	2	0	6
2882	38	53	52	62	37	53
348378	0	1	2	0	0	0
65260	3131	3862	3383	4274	3099	3174
79699	1660	2098	1822	2091	1653	1801
440590	16	6	13	21	17	19
55268	563	666	598	738	638	644
6342	2292	2772	2526	3185	2540	2589
127435	1	0	0	0	0	0
6512	0	0	0	2	2	0
105378724	0	0	0	0	0	0
1376	1454	1771	1645	2371	1779	1883
54987	1032	1306	1227	1373	1148	1148
4116	3542	4712	4267	5318	4121	4283
100507564	45	41	49	65	51	59
7804	3484	4377	3871	5671	4694	5194
105378728	107	147	121	180	159	179
105378726	184	229	185	260	231	246
105378732	17	20	18	56	53	52
105378731	13	10	18	43	42	30
105378730	34	49	37	118	94	104
107984957	2	3	0	3	1	3
163742	0	0	0	0	0	0
105378733	0	0	0	0	0	0
63948	0	0	0	0	0	0
148979	22	19	21	6	7	13
55706	4373	5300	4617	6017	4554	4546
54432	654	760	749	957	679	687
1733	4	1	1	0	0	3
51668	891	1197	1034	1313	1062	1092
115353	1393	1779	1595	1658	1331	1452
388633	0	0	0	0	0	0
9528	5144	6422	5962	7168	5795	6038
127428	875	1124	978	1325	1040	1129
100616315	0	0	1	0	0	0
200008	0	1	1	0	3	0
606495	245	300	283	306	291	300
51253	4756	6158	5421	7044	5736	5899
23648	1830	2240	2010	2439	1930	2104
619518	9	9	14	9	7	6
105378735	0	0	0	0	0	0
105378734	0	0	0	0	0	0
26027	57	67	59	77	48	52
338094	13	11	18	14	11	10
100527960	561	702	618	734	608	602
374977	0	0	1	1	0	0
7268	574	717	640	751	630	613
25973	383	532	460	616	494	522
55001	0	0	0	0	1	0
163747	0	0	0	3	0	1
1718	14866	18464	16598	14250	11587	11800
107984958	58	58	55	61	51	50
107985760	0	0	0	0	0	0
105378736	0	0	0	0	0	0
199964	0	1	0	0	0	4
7809	0	0	0	0	0	0
255738	14	19	11	17	8	22
23358	5429	6938	6200	6767	5761	5277
100507634	77	85	70	58	45	55
109729135	0	0	0	0	0	0
100616272	0	0	0	0	0	0
105378740	0	0	0	0	0	0
105378739	0	0	0	0	0	0
105378738	0	0	0	0	0	0
105378737	0	0	0	0	0	0
105378741	0	0	0	2	0	0
105378744	0	0	2	1	2	0
8613	901	1194	982	1021	823	881
101929935	1	2	1	1	0	4
5563	426	503	431	652	522	535
199920	0	0	1	0	1	0
731	0	0	0	0	0	0
732	0	0	0	0	0	0
105378745	0	0	0	0	0	0
112267900	9	5	5	0	0	0
1600	75	111	89	5	4	8
105378748	0	0	0	0	0	0
105378747	0	0	0	0	0	0
101926890	0	0	0	0	0	0
105378746	0	0	0	0	0	0
107984960	1	2	0	1	1	0
115209	617	690	653	1038	783	810
4070	3	5	1	1	1	0
114803	1387	1577	1419	1615	1418	1429
112268263	0	0	0	0	0	0
105378751	2	0	0	0	1	0
3725	641	847	738	704	509	543
100131060	2	2	3	2	2	2
101926907	18	25	24	17	28	19
107984961	0	0	0	0	0	0
105378753	1	8	4	5	5	6
101926925	3	6	3	5	8	8
729467	0	0	0	0	0	0
105378756	11	18	12	10	11	12
55277	81	125	118	140	83	77
100616409	0	0	0	0	0	0
101926944	0	0	0	0	0	0
105378758	0	0	0	0	0	0
51361	1	0	0	0	0	0
1573	86	118	101	152	126	126
127795	0	0	0	0	0	1
105378760	0	0	0	0	0	0
107984963	0	0	0	0	0	0
105378761	0	0	0	0	0	0
107984962	0	0	0	0	0	0
107985379	0	0	0	0	0	0
105378763	0	0	0	1	0	0
101926964	4	7	6	21	22	19
105378764	0	1	0	0	0	0
100996570	3	0	1	7	0	0
4774	481	551	508	601	447	480
645030	0	0	0	0	0	0
105378766	0	0	0	0	0	0
107984964	0	0	0	0	0	0
414927	0	0	0	0	0	0
83941	691	881	840	996	795	859
10207	180	238	217	415	387	368
113219465	0	0	0	0	0	0
107984965	0	0	0	0	0	0
100422902	0	0	0	0	0	0
100422946	0	0	0	0	0	0
54596	0	0	0	0	0	0
163782	0	0	0	0	0	0
105378768	0	0	0	0	0	0
7398	4016	4847	4342	5758	4348	4345
85440	2720	3277	2878	3500	2925	3019
27329	17	11	8	11	12	11
84938	478	599	549	887	663	720
105378769	5	6	10	24	18	22
199899	5	8	3	18	12	11
105378770	0	0	0	0	0	0
100996301	378	468	437	1080	981	1036
27022	455	601	484	1718	1506	1669
102464823	0	1	0	0	1	0
29929	465	505	439	793	640	668
23421	888	1100	1014	1372	1079	1148
102724319	0	0	0	1	3	1
84455	236	309	275	414	341	342
79469	7	2	5	12	8	11
5236	2168	2715	2439	4691	3595	3831
105378771	0	2	1	0	2	2
4919	232	314	208	286	210	208
105378772	0	0	0	0	0	0
101927034	1	0	1	0	0	1
105378773	0	0	0	0	0	0
148581	0	0	0	0	0	0
105378774	0	0	0	0	0	0
107984966	12	15	6	8	8	7
57685	394	491	421	508	364	373
100616338	0	0	0	0	0	0
55225	842	1013	920	1217	978	1106
3716	2712	3379	2953	3609	2847	2982
101927084	1	2	1	1	2	5
100500854	4	0	0	0	1	0
406893	1	1	1	0	0	1
205	2941	3464	3055	3474	2565	2607
9829	1415	1758	1438	2315	1792	1776
102724416	2	2	5	6	6	4
112268227	1	5	1	10	3	5
3953	473	565	515	500	392	385
54741	1399	1703	1688	2096	1726	1719
5142	557	738	621	708	591	624
101927139	0	0	0	0	1	0
105378776	0	0	0	1	0	0
84251	3	2	4	2	2	3
100422871	0	0	0	0	0	0
200132	0	0	0	0	0	0
10022	0	0	0	0	0	0
79819	10	11	14	15	18	9
57708	1679	2066	1823	2209	1886	1890
23169	752	1055	933	1239	954	990
400757	0	1	0	0	0	0
149233	0	0	0	1	0	1
3595	2	4	6	19	9	8
105378779	2	0	0	4	3	2
26135	36740	45749	41892	51955	41356	42595
102724481	0	0	0	0	0	0
105378780	0	0	0	0	0	0
1647	1576	1991	1789	2160	1775	1782
55970	11583	14025	12276	11861	9362	9564
105378781	0	0	1	1	1	0
100289178	81	120	98	86	75	84
9077	6	11	1	2	3	3
79971	4192	5261	4617	4490	3658	3580
100302279	0	0	2	0	0	0
105378782	0	0	0	0	0	0
6121	7	8	1	3	2	4
55635	2881	3448	3041	3584	2793	2914
101927220	12	10	13	11	7	2
107984967	0	0	0	0	0	0
105378783	1	0	0	0	0	0
105378785	0	0	0	0	0	0
105378787	0	0	0	0	0	0
105378786	0	0	0	0	0	0
105378788	0	0	0	0	0	0
105378789	0	0	0	41	41	36
105378790	0	2	1	38	26	33
57554	2	2	0	9	5	7
5301	0	0	0	0	0	0
105378792	0	0	0	0	0	0
55631	1223	1444	1207	1363	1102	1147
9295	5667	6747	6010	6687	5455	5724
81573	1032	1236	1055	1261	988	1041
11147	431	522	450	488	354	383
102724548	4	3	5	2	1	3
1491	426	496	469	743	614	607
105378793	2	0	0	0	0	0
105378794	0	0	0	0	0	0
101927244	0	0	2	1	0	1
102724572	0	1	0	0	0	0
5733	8	10	8	0	0	2
107985517	0	0	0	0	0	0
100132618	448	560	484	548	448	437
9406	4602	5584	5014	5491	4479	4725
406962	9	5	8	9	10	4
100852410	8	17	14	10	6	8
105378795	0	0	1	1	1	0
257194	921	1125	1070	1232	1043	1075
100852409	0	0	0	0	0	0
105378797	11	8	8	7	6	6
105378796	1	0	1	0	0	1
105378798	23	22	25	30	25	27
339468	5	8	6	5	4	3
105378799	5	10	6	5	7	7
105378800	0	0	0	0	0	0
101927295	0	0	0	0	0	0
105378801	0	0	0	0	0	0
107985391	0	0	0	0	0	0
105378802	0	0	0	0	0	0
109729166	0	0	0	0	0	0
127255	66	100	81	97	90	100
100526835	109	132	154	180	148	160
8790	524	661	604	843	683	773
51086	1	2	0	2	0	1
105378805	0	0	0	0	0	0
105378803	1	4	2	5	5	6
127254	2	3	1	3	4	1
101927320	0	1	0	1	0	0
1429	2037	2572	2175	2664	2164	2134
127253	1884	2289	2023	2583	1987	2054
431707	162	186	182	240	200	204
204962	83	102	79	67	44	39
34	2252	2908	2604	2725	2135	2141
1744	22	19	22	31	25	26
5876	3862	4647	4202	5113	4094	4129
692085	26	38	33	31	29	27
26805	36	26	33	27	26	21
26804	27	23	25	21	15	16
4438	1	2	3	1	2	3
127247	0	0	0	0	0	0
105378806	0	0	0	0	0	0
101927342	0	0	0	0	0	0
256435	281	363	344	332	247	258
105378807	0	0	1	1	1	0
110806286	0	0	0	0	0	0
81849	66	66	47	26	26	42
102466995	0	0	0	0	0	0
10026	1395	1621	1455	1748	1480	1491
105378808	1	4	9	4	4	7
26289	144	164	141	141	118	129
26009	2041	2492	2122	2815	2252	2247
23032	2696	3253	2937	3682	2921	2957
374986	1098	1430	1249	1689	1288	1317
374987	9	17	12	9	14	16
91624	257	266	247	318	239	285
8880	5322	6379	5889	6911	5540	5611
11080	511	609	539	607	534	606
54810	1	0	0	0	1	2
107984997	0	0	0	0	1	0
149047	0	0	0	0	0	0
5737	4	4	0	17	9	2
10964	3	1	0	4	8	5
10561	261	294	249	554	493	528
64123	261	347	254	165	129	136
107984998	0	0	0	0	0	1
105378810	0	0	0	0	0	0
105378812	0	0	0	0	0	0
105378811	0	0	0	0	0	0
107983999	0	0	0	0	0	0
101927412	0	1	0	0	0	0
105378813	1	0	0	0	1	0
107985018	0	0	0	0	0	0
23266	1007	1198	1070	1299	1048	1082
101927434	0	0	0	0	0	0
105378814	0	0	0	0	0	0
107985396	0	0	0	0	0	0
103283057	0	0	0	0	0	0
101927498	0	0	0	0	0	1
107985037	0	0	0	15	6	9
105378816	0	0	0	0	0	1
101927542	0	0	0	0	0	0
107985043	0	0	1	0	0	0
101927587	0	0	1	0	0	0
101927560	0	0	0	0	0	0
107985041	0	0	1	0	2	0
79739	287	280	300	534	395	365
5567	919	1057	934	1472	1101	1098
107985046	2	2	3	8	8	3
112268230	1	2	0	2	2	1
148418	16	13	11	39	27	30
391051	0	0	0	0	1	5
58511	0	0	0	0	0	0
80135	2219	2814	2438	3217	2601	2598
2787	2529	3399	2903	3660	3020	3007
100505741	60	97	90	101	85	75
1486	411	550	527	698	586	598
105378819	5	9	3	34	28	32
103695366	20	32	31	24	18	21
439927	0	4	0	0	0	0
117178	1132	1515	1261	1808	1430	1526
102724892	6	2	6	14	2	4
23566	871	1154	921	1344	1110	1163
255231	170	223	221	312	255	284
55283	106	103	87	165	126	126
126820	30	38	22	13	13	18
100616481	0	0	0	0	0	0
84144	157	179	140	170	123	144
105378821	0	0	0	2	0	0
148423	1042	1358	1157	1278	1109	1112
8915	566	752	640	793	612	584
646626	77	101	85	101	79	83
23576	1059	1238	1021	1286	1045	1187
107985054	13	12	11	11	11	8
3491	2469	3026	2765	2487	1936	2122
107985057	1	4	3	1	3	1
112268231	0	1	0	0	0	0
54680	1393	1749	1523	1702	1459	1499
105378823	0	0	0	0	0	1
255631	20	34	18	50	60	49
105378824	0	0	0	0	0	0
105378825	0	0	0	0	0	1
57489	739	914	845	927	722	773
102465842	0	1	1	1	0	0
9635	1	13	9	8	4	8
1179	2	0	2	0	0	0
105378827	0	0	0	0	1	0
105378826	0	0	0	0	0	0
22802	0	0	0	0	0	0
105378828	14	21	10	14	11	9
9629	0	0	3	1	0	0
51100	1756	2185	1856	2445	1916	2053
105378831	0	0	0	0	0	0
9403	3822	4967	4432	4656	3804	3937
9653	1666	2199	1878	2058	1723	1748
339524	11	31	17	25	16	17
101927844	0	1	0	0	0	0
8543	1318	1691	1559	1913	1452	1566
100505768	0	0	0	0	0	0
105378833	15	15	16	14	13	7
105378834	0	0	0	2	2	0
107985408	0	0	0	0	0	0
105378835	0	0	0	0	0	0
107985518	0	0	0	0	0	0
107985519	0	0	0	0	0	0
101927871	0	0	0	0	0	0
105378836	0	0	0	0	0	0
105378839	0	3	2	4	0	2
101927891	2	5	4	3	2	1
105378838	0	0	0	0	0	0
5586	2507	2972	2577	3004	2331	2494
2959	798	1018	906	1099	892	861
56267	485	605	614	678	558	568
494115	1638	1956	1696	2061	1641	1678
2635	17	33	27	33	30	24
105378841	0	6	6	3	4	3
2633	141	157	139	432	326	367
2634	642	903	871	1223	995	1062
112268267	166	208	213	297	232	252
105378842	0	2	1	0	0	0
388646	3	4	3	0	2	2
115361	0	0	0	1	0	1
107985076	0	0	0	0	0	0
105378843	0	0	0	0	0	0
115362	1	0	0	2	1	0
729930	0	0	0	0	0	0
163351	1	3	1	1	0	1
400759	0	1	0	2	7	1
105378844	1	0	0	0	0	0
23507	427	477	452	437	343	324
84230	488	529	439	387	292	298
400761	8	21	14	6	6	8
107985743	0	0	0	0	0	0
101927952	2	1	4	0	2	0
107985744	1	0	0	0	0	0
101927975	0	0	0	0	0	0
55144	2437	2984	2646	3230	2410	2709
105378847	6	15	16	5	1	6
492303	340	465	419	266	215	236
284695	4211	5051	4767	3130	2529	2486
105378848	0	0	0	0	0	0
105378849	3	4	4	0	2	1
107985088	12	7	6	0	0	2
105378850	0	0	0	20	15	19
105378851	0	0	0	0	0	0
105378852	0	0	0	20	13	20
109616984	0	0	0	0	0	0
343472	22	34	31	1	6	8
105378853	56	71	68	66	64	60
105378855	9	6	1	4	2	4
105378854	1	0	1	1	4	1
84146	1716	1971	1740	1887	1514	1564
164045	10	23	11	18	10	13
107985412	0	0	0	0	0	0
107985417	0	0	0	0	0	0
105378856	0	0	0	0	0	0
8317	603	791	648	844	729	753
102723436	2	1	0	2	1	1
7049	195	213	196	258	216	196
676	0	0	0	0	1	0
253152	251	266	270	471	338	343
646817	55	68	76	77	52	40
284697	21	16	21	25	24	35
23285	34	54	50	62	62	47
388649	0	0	2	1	1	0
11146	337	453	377	463	338	348
79871	653	767	669	728	572	567
2672	48	47	41	192	174	162
7813	599	732	651	885	715	721
6125	23803	30622	27021	31408	25287	26161
388650	199	213	218	271	201	227
6083	9	10	9	11	3	4
26782	7	6	6	4	6	3
22823	1188	1456	1336	1530	1322	1317
50999	2729	3249	2852	3464	2845	3017
343099	576	656	651	685	597	614
107985521	0	0	0	0	0	2
100131564	58	51	36	92	54	72
1810	3449	4289	3793	3965	3095	3180
54874	1423	1701	1545	1452	1086	1260
107985761	0	0	0	3	0	0
8412	4953	5997	5358	4232	3457	3520
100129046	304	348	330	251	194	228
102723480	20	23	25	54	31	29
723788	4	21	14	7	11	10
100126348	2	6	2	2	3	5
100189133	18	18	14	8	14	13
30836	3094	3941	3430	4157	3222	3367
2730	1660	1989	1655	1711	1353	1434
24	1	0	0	1	0	2
105378858	1	4	0	0	0	0
9411	244	303	234	314	261	288
107985092	0	0	0	1	0	1
105378859	0	0	0	2	1	0
5825	1476	1815	1548	1817	1520	1472
2152	65	85	72	139	97	121
113219466	0	0	0	0	0	0
105378861	0	0	0	0	0	0
101928079	5	3	5	6	9	2
105378860	0	0	0	0	0	0
100616321	0	0	0	0	0	0
126969	15	21	20	17	17	19
1266	7328	8967	7870	9676	8052	8384
105378862	11	17	17	15	13	7
729970	8	23	21	30	20	18
199857	207	319	266	341	290	295
105378863	0	0	0	0	0	0
101928098	1	0	0	0	0	2
148534	249	296	229	407	316	309
100527978	129	151	133	190	134	144
101928118	11	23	31	30	24	17
25950	240	286	260	273	214	218
100996630	0	0	0	0	0	0
105378864	0	0	0	0	0	0
105379825	0	0	0	0	0	0
101928169	0	0	0	0	0	0
107985420	0	0	0	0	0	0
440594	0	0	0	0	0	0
100996635	0	0	0	0	0	0
101928219	0	0	0	0	0	0
102723661	0	0	0	0	0	0
101928241	0	0	0	0	0	0
105378866	0	0	0	0	0	0
58155	734	871	747	845	744	703
1806	655	790	719	1507	1177	1231
100873932	24	36	33	67	47	64
105378867	0	0	0	1	0	1
100873933	0	0	0	0	2	0
109729128	2	0	0	25	17	18
400765	2	1	5	70	51	66
100616452	1	1	1	3	1	3
406928	2	1	1	0	0	1
729987	0	0	2	3	0	1
51375	1216	1427	1408	1631	1260	1337
163404	23	27	26	15	11	11
100129620	5	6	5	2	2	4
9890	10	14	13	18	6	12
107985093	0	0	0	0	2	0
101928270	0	0	0	0	0	0
54873	0	0	1	1	0	0
391059	206	253	209	271	230	232
178	1448	1800	1619	1968	1582	1501
23443	685	840	697	1128	895	905
64645	2175	2845	2488	2870	2248	2321
163786	1326	1612	1415	1829	1437	1552
54482	797	947	856	1146	852	917
127495	97	103	90	137	112	95
1629	1243	1601	1323	1780	1340	1433
100506007	37	68	81	45	51	55
